"lipid","log2FC","minus_log10_pvalue"
"HexCer(34:0)",-1.25412261035536,0.818156412055227
"DGGA(36:3)",3.4987988419252,1.15864052954514
"PE(40:4)",0.204955783571659,0.10790539730952
"PE(40:4)",1.54433104974131,1.45222529461218
"PE(O-41:4)",-1.13854002233253,0.539102157243452
"PE(O-41:4)",-1.73157340650258,0.801342913045577
"PI-Cer(34:0)",1.62396920166867,0.554395796726402
"PE(O-41:3)",-1.53475881635733,0.647817481888638
"HexCer(41:1)",-0.0464427496588442,0.0172766123314547
"Cer(47:0)",0.00798195572413718,0.00700490156865849
"PG(38:4)",0.461113532904818,0.188424994129407
"PC(O-34:4)",-1.03158383780236,0.756961951313706
"FA(15:2)",2.99637363515181,1.95860731484178
"PC(33:3)",-0.864500249974547,0.642065152999546
"PE(O-42:8)",-0.575695628798911,0.322393047279507
"PC(O-34:3)",-1.46033536503209,1.22402566887063
"PC(33:2)",0.181453229460779,0.127843727251707
"PE(O-42:7)",-0.425691797315114,0.20690839982342
"FA(16:1)",1.1412534042409,1.04000516167158
"PC(O-34:2)",-0.734939964308293,0.677780705266081
"PC(O-34:2)",-0.361478077026881,0.276544327964814
"SM(37:1)",2.75164832077714,0.756961951313706
"PE(40:7)",-0.676793421024936,0.576754126063192
"PE(41:6)",0.585404776554949,0.408935392973501
"PC(33:1)",0.555564925067113,0.521433504406157
"PE(O-42:6)",-1.17129008035683,0.542118103266008
"PC(O-34:1)",0.168850557577262,0.106238237942057
"PS(38:6)",1.88804013282943,1.6458915608526
"PC(33:0)",-0.487486663074275,0.344861565188618
"PE(O-42:5)",-1.41335261734866,0.714442690992226
"PE(O-42:5)",-1.26969390765214,0.703334809738469
"PC(O-34:0)",0.19541805588598,0.141462802430361
"HexCer(42:3)",0.595225771828723,0.337242168318426
"PI(32:1)",-0.151174172368677,0.111259039317107
"PS(38:5)",1.49063404706785,0.701146923590293
"PE(O-42:4)",-1.68417778642059,0.730487055782084
"PE(O-42:4)",-1.06472961645361,0.496209316942819
"HexCer(42:2)",0.20011441178249,0.0767559813697235
"PI(32:0)",-2.14680730194727,2.14935376481693
"PE(42:10)",1.56098098875944,1.1511952989482
"PS(38:4)",2.00017694511313,1.0268721464003
"PE(O-42:3)",-1.4518403791044,0.625251653989896
"PE(O-42:3)",-1.40605897826806,0.703334809738469
"HexCer(42:1)",0.137898645638099,0.0570004066339595
"SM(38:4)",3.77889897928474,0.98296666070122
"PC(15:0_18:1(d7))",0.464814690299409,0.542118103266008
"PC(34:4)",1.48778785343617,1.76700388960785
"PC(34:4)",-0.353833344178199,0.224753740259764
"PE(O-42:2)",-1.25211155059146,0.54821356447571
"PE(O-42:2)",-1.55397894894918,0.568636235841013
"DGGA(38:7)",5.83166232583765,1.89619627904404
"PE(42:8)",3.19846649563983,1.26201267366657
"PC(34:3)",1.34336342416615,1.71444269099223
"PC(34:3)",0.376615815941648,0.375717904164332
"HexCer(38:1)",0.926040712642081,0.354577730650908
"SM(38:2)",0.90003145413818,0.542118103266008
"SM(38:2)",2.43366854582703,0.829738284605043
"PE(42:7)",1.47491510025883,1.12436006299583
"PC(34:2)",0.121364234967984,0.123782159408358
"HexCer(40:0)",-1.00163033590756,0.503070351926785
"SM(38:1)",1.76352524948687,0.87942606879415
"PC(34:1)",0.444827427037591,0.54515513999149
"PI(33:2)",-1.02744668031823,0.809668301829709
"PC(34:0)",-1.10975721946071,1.02410886359821
"FA(16:0)",0.755531040207014,0.876148359032914
"PC(O-36:5)",-1.00252664668557,0.892790030352132
"PC(35:4)",-0.248976482249969,0.237321436272564
"PC(O-36:4)",-0.237101163912332,0.1791420105603
"PI(15:0_18:1(d7))",0.507881364950709,0.39040559077478
"PC(35:3)",0.848858610924207,0.958607314841775
"PE(O-44:8)",-0.493977727675766,0.262012673666569
"PC(O-36:3)",0.840695161740825,0.761953896871205
"PC(O-36:3)",0.287748433390195,0.277366077466188
"HexCer(39:1)",-0.0921829969154722,0.0329202658555029
"SM(39:2)",1.87317471315938,1.07727454200674
"PS(40:8)",1.54946017739075,0.655607726314889
"PE(42:8)",-0.090871348957311,0.0746879085003505
"PC(34:3)",2.60529603838179,1.32330639037513
"PC(35:2)",-0.248967562752693,0.159893905543242
"PE(O-44:7)",-0.775990548941895,0.363512103646635
"PE(O-44:7)",-0.160427485502382,0.0680338852718274
"PC(O-36:2)",-1.13226108978724,0.752026733638193
"PI(34:3)",-0.364910827226932,0.26440110030182
"SM(39:1)",0.956898757520317,0.500312917381596
"PS(40:7)",1.60990961901821,0.838631997765025
"PC(34:2)",1.85554458245776,1.02136305161553
"PC(35:1)",0.331972991898056,0.275724130399211
"PE(O-44:6)",-0.907403541336905,0.411168274405793
"PC(O-36:1)",-0.856614182615242,0.511449283499556
"PI(34:2)",-0.558182052985931,0.522878745280338
"SM(40:7)",1.7157751643587,0.370590400897281
"SM(39:0)",1.31390320867239,0.517126416391246
"PS(40:6)",2.38667173036153,1.70333480973847
"PC(34:1)",0.444825628371159,0.267606240177031
"PE(O-44:5)",-1.21735455283969,0.518557371497695
"PC(O-36:0)",-0.967781783495397,0.598599459218456
"PI(34:1)",-0.878920537500697,0.782516055786094
"SM(40:6)",1.41427711205326,0.161150909262745
"PC(36:6)",1.02776739175935,1.30715308072277
"PC(36:6)",0.776344317102456,0.507239610973163
"PS(40:5)",2.76001630026279,0.853871964321762
"PE(O-44:4)",-0.889462378177733,0.388276691992658
"PI(34:0)",-1.58213988775582,1.38090666937326
"PC(36:5)",-0.120094872635786,0.0710923097560473
"PC(36:5)",0.55121221499234,0.42021640338319
"PC(36:5)",0.363243856538059,0.380906669373257
"DGGA(40:8)",3.80643616221631,1.18045606445813
"SM(40:4)",2.04845356248284,0.714442690992226
"PC(36:4)",-0.035068292206244,0.0400051616715838
"PC(36:4)",-0.319030655510137,0.299296282854981
"HexCer(40:2)",1.00916957012058,0.385102783966865
"DGGA(40:7)",4.2192156170626,1.52143350440616
"SM(40:3)",1.94346080099792,1.17457388223218
"PC(36:3)",-0.0585264830240995,0.0634862575211067
"PC(36:3)",0.0248989990683128,0.0222763947111523
"HexCer(42:1)",-1.37121379177786,0.752026733638193
"HexCer(40:1)",0.0603581629273897,0.0195421077238999
"PI(35:4)",-0.198341730923129,0.130181792020672
"PI(O-36:4)",-0.488101211101728,0.342944147142896
"SM(40:2)",3.94666298119699,1.0695604052333
"SM(40:2)",0.757374814455797,0.413412695328245
"PC(36:2)",-0.15606476897257,0.157390760389438
"HexCer(42:0)",-0.550649539347436,0.279014255846261
"PI(35:3)",1.34581439527263,0.991399828238082
"SM(40:1)",1.02907919125598,0.669586226650809
"PC(36:1)",0.0860172544603657,0.0670191780768018
"PI(35:2)",-1.24449808336765,0.98296666070122
"SM(40:0)",1.81344445345678,0.769551078621726
"PC(O-38:7)",-0.306229228396454,0.298432014944073
"PC(37:6)",0.632948861135873,0.447331783887807
"PC(O-38:6)",-0.388620388274447,0.303643611266668
"PC(O-38:6)",0.0760146853064931,0.0565054840938974
"PC(O-38:6)",-0.127814327990745,0.0925886392254138
"PC(37:5)",0.124526591182853,0.0963674839157623
"PC(O-38:5)",-0.653309220397784,0.450996737974212
"PS(42:10)",1.46699957878523,0.661543506395395
"PC(37:4)",0.000777332181883139,0.000434511774017692
"PC(O-38:4)",-0.164875785669398,0.111259039317107
"PC(O-38:4)",-0.513949265948423,0.348721986001856
"PC(O-38:4)",0.831523147385589,0.75448733218585
"HexCer(41:2)",0.0621848231430064,0.0245681914907371
"HexCer(41:2)",0.17100396545267,0.0830199526796178
"PI(36:5)",1.47893039529874,0.899629454882437
"PI(36:5)",0.792788324797531,0.647817481888638
"SM(41:3)",0.970864188915929,0.647817481888638
"PE(44:9)",-0.527561020771738,0.806875401645538
"PC(37:3)",-0.500884746180688,0.698970004336019
"PC(37:3)",0.0837702716383575,0.0660068361687577
"PE(O-46:8)",-0.279883071446118,0.122053048370812
"PC(O-38:3)",-0.518820336838658,0.324221658325915
"PC(O-38:3)",-0.961907117224246,0.581698708680255
"PC(O-38:3)",-0.395045080098406,0.224025668870631
"HexCer(41:1)",-0.0332320736288096,0.0127807700919951
"PI(36:4)",1.46844507434026,1.05700040663396
"PI(36:4)",0.135480606776337,0.122628654130226
"SM(41:2)",1.00520361429912,0.58838029403677
"SM(41:2)",0.508270478356298,0.300162274132754
"PC(37:2)",-0.905982578636287,0.694648630553376
"PE(O-46:7)",-0.789236979521981,0.365522729839268
"PC(O-38:2)",-1.32407203313185,0.812479279163537
"PI(36:3)",-0.212817980921823,0.169411331314856
"PI(36:3)",1.19850232985453,1.08460016478773
"SM(41:1)",0.921171112743835,0.651695136951839
"PC(37:1)",-0.327933054955565,0.20342566678957
"PC(O-38:1)",-1.10905860990767,0.570247719997592
"PI(36:2)",-1.37429286968882,1.01502287358451
"SM(42:7)",3.43021589686429,1.20411998265592
"SM(42:7)",3.63596944704519,1.08512818245995
"SM(41:0)",0.797342587824588,0.528708288941061
"PC(38:7)",0.327065705149309,0.243363891754152
"PC(38:7)",1.1627128309005,1.69897000433602
"PC(O-38:0)",-0.996918182590168,0.533132379645891
"DGGA(42:10)",5.22851805239142,2.03338901331807
"PI(36:1)",-2.30813757521648,2.00480370840282
"SM(42:6)",4.95969685496525,1.08407278830288
"PC(38:6)",0.466207511602391,0.600326278518962
"PC(38:6)",-0.447567531479404,0.493494967595128
"HexCer(42:4)",1.27972330386408,0.665546248849069
"SM(42:5)",3.51287201875237,0.950781977329818
"PC(38:5)",0.255458094047327,0.35261702988538
"PC(38:5)",0.242728019552086,0.243363891754152
"HexCer(42:3)",0.656528850897629,0.396855627379818
"PI(O-38:6)",-1.18108136522791,0.798602875679548
"SM(42:4)",0.99619698755604,0.630784142589857
"SM(42:4)",0.888009795735204,0.701146923590293
"PC(38:4)",-0.0805916929664576,0.0830199526796178
"PC(38:4)",0.14259672818438,0.138465589140962
"PC(38:4)",0.319203015478784,0.434152181326482
"HexCer(42:2)",0.311593314938708,0.134303940083929
"PI(37:5)",0.992037314232288,0.54515513999149
"SM(42:3)",0.944669324550603,0.777283528852417
"PC(38:3)",-0.0812102392876746,0.0752040042020878
"PC(38:3)",0.080622685955241,0.0685421293109949
"HexCer(42:1)",0.234546655244202,0.102372908709559
"PI(37:4)",0.326725884948122,0.212539525481585
"PI(O-38:4)",-0.981258710592851,0.442492798094342
"FA(17:2)",0.714519527896183,0.616184634019569
"SM(42:2)",0.900069169628548,0.705533773838407
"PC(38:2)",-0.462888911597563,0.326058001365912
"HexCer(42:0)",-0.158377206230519,0.0877779434675845
"PI(37:3)",0.502940777306964,0.30189945437661
"PI(37:3)",-0.161860914568898,0.0969100130080564
"ASG(29:1)",-1.06799194012239,0.860120913598763
"SM(42:1)",1.05435730762067,0.832682665251824
"SHexCer(40:3)",-0.030701758289716,0.0731432910503077
"PC(O-40:8)",0.0818129097703668,0.0550240915879521
"PC(38:1)",-0.444974954890732,0.410050398674292
"PI(37:2)",-1.98509920653997,1.90308998699194
"SM(42:0)",1.26833271378134,0.844663962534938
"PC(39:7)",0.553252936476024,0.610833915635468
"HexCer(40:0)",-1.47051962247587,0.950781977329818
"PI(36:2)",-0.715302776931555,0.373659632624958
"PC(39:6)",0.320466026322539,0.271646217978772
"PC(O-40:6)",-0.444058539969859,0.275724130399211
"PC(O-40:6)",-0.0968490936823798,0.0700704399154121
"PI(38:7)",2.57792981475258,0.882728704344236
"PC(39:5)",0.425662063983335,0.436518914605589
"PC(O-40:5)",-0.743136532320801,0.387216143280265
"PC(O-40:5)",0.0212640445722059,0.0141246426916063
"TG(50:5)",-1.25924459326999,0.614393726401688
"PC(41:6)",-3.47981899583484,0.43297363384094
"PC(O-42:6)",-2.73231115759071,1.14691047014813
"TG(50:2)",-2.17330367760712,0.943095148663527
"TG(O-51:2)",-2.11637839326394,1.26841123481326
"SM(43:2)",-0.637520406774282,0.413412695328245
"TG(50:4)",-0.751781576738583,0.473660722610156
"PI(34:3)",0.457601336753694,0.129596094720973
"PC(41:5)",-2.9985923183061,0.578396073130169
"PC(O-42:5)",-2.49878242491985,1.29929628285498
"TG(50:1)",-2.14625132138862,0.801342913045577
"TG(O-51:1)",-1.59795465797701,0.774690718274137
"SM(43:1)",-0.755855093510704,0.336299074610352
"TG(50:3)",-0.566043179892073,0.649751981665837
"PC(40:8)",-1.28847734783026,1.16494389827988
"PI(34:2)",-2.11006971848589,0.97469413473523
"PC(O-42:4)",-2.42245063391095,1.26921772433361
"CAR(12:0)",1.4706059106198,0.853871964321762
"TG(O-51:0)",-1.6059952692135,0.835647144215563
"TG(50:2)",-0.596542048910965,0.832682665251824
"PS(40:8)",-0.189726064260547,0.0366844886138887
"PC(40:7)",-0.530288715190494,0.54515513999149
"PC(42:10)",-1.8880608169049,0.667561540084395
"PC(O-42:3)",-2.47220542966541,1.32513885926219
"TG(50:1)",0.471825338092653,0.777283528852417
"PC(40:6)",0.233053146291063,1.42596873227228
"PC(42:9)",-0.810229786045895,0.349692476868064
"PC(O-42:2)",-2.334536394467,1.17198493577602
"TG(51:5)",-3.75835621132675,1.42481215507234
"TG(O-52:5)",-5.27603984207301,1.96257350205938
"TG(50:0)",-0.44672360301416,0.216096420727265
"PC(40:5)",-2.44649635634192,0.375717904164332
"PC(42:8)",0.322535017201162,0.305394801066431
"PE(P-46:7)",-1.98769378648836,1.1249387366083
"PC(O-42:1)",-2.08989273743127,1.19791074211827
"TG(51:4)",-3.14401983816053,1.21253952548158
"TG(O-52:4)",-3.72079343629127,2.68193666503724
"TG(51:6)",-1.59802994301529,0.484126156288321
"Hex2Cer(34:2)",-1.31293211514207,0.686132779630847
"PC(40:4)",-1.78684199596236,0.954677021213343
"PC(42:7)",-2.99344833437268,0.417936637088291
"TG(51:3)",-3.04534958922595,1.16304326294045
"TG(O-52:3)",-2.92260556499781,2.89619627904404
"TG(51:5)",-3.60935621957192,2.0301183562535
"PC(40:3)",-1.9277885865243,1.54821356447571
"PC(42:6)",-1.97990509405983,1.08777794346758
"TG(52:9)",2.21263891301359,0.94692155651658
"TG(50:3)",-4.2100702751092,0.860120913598763
"TG(51:2)",-3.19472028036364,1.21752737583371
"TG(O-52:2)",-3.30807098541589,1.79860287567955
"SM(44:2)",-0.441558544989817,0.224753740259764
"TG(51:4)",-2.19814421350998,1.30980391997149
"TG(O-52:4)",-2.86382038076174,1.86966623150499
"PI(35:3)",-0.432997917749674,0.101274818410506
"PC(40:2)",-2.44714770024188,1.51144928349956
"PC(42:5)",-1.74038544636164,1.0584885673656
"PC(O-43:5)",-2.54497865729894,1.40671393297954
"TG(52:8)",2.19154689100644,0.98296666070122
"TG(51:1)",-2.82593978212541,1.01010543628123
"TG(O-52:1)",-2.20113740394146,1.04191415147891
"TG(51:3)",-1.78739053900856,1.04866248120408
"DG(52:3)",0.227663800972522,0.121478204498793
"PI(35:2)",-2.97971232753295,1.58502665202918
"PC(40:1)",-0.599891044272869,0.293282217663241
"PC(42:4)",-2.91680716211674,1.35457773065091
"TG(52:7)",0.0306781775537068,0.0101054362812269
"TG(51:0)",-2.01425837444693,0.96657624451305
"TG(O-52:0)",-1.20286573873215,0.507239610973163
"TG(52:9)",2.33789788269116,1.05256627811295
"TG(51:2)",-2.20366591549019,1.15490195998574
"TG(O-52:2)",-2.65840251115327,1.70114692359029
"PC(42:3)",-2.1198031923246,1.39902710431325
"TG(52:6)",-1.72435887789737,0.619788758288394
"TG(52:8)",2.22476172352031,0.954677021213343
"NAE(20:4)",-1.03870850770208,0.636388020107856
"TG(51:1)",-2.01988342733489,1.01592296609717
"TG(O-52:1)",-1.7779043620663,0.939302159646388
"PC(41:6)",0.480949104826497,0.910094888560602
"PC(42:2)",-2.30352654675516,1.2298847052129
"TG(52:5)",-3.00658577947468,1.19314197048118
"TG(52:7)",0.219030814903327,0.0777937225609836
"TG(O-52:0)",-0.845108244331477,0.419075024324381
"PC(O-44:8)",-2.59176373004912,1.13253251214095
"PC(42:1)",-1.79142135506445,0.954677021213343
"TG(52:4)",-1.88405581787827,1.04963514562388
"TG(52:6)",-1.52168777633097,0.707743928643524
"PI(36:5)",-1.01304889872249,0.431798275933005
"PC(O-44:7)",-2.63483008311908,1.20411998265592
"TG(52:3)",-1.83059930567676,1.0301183562535
"TG(O-53:3)",-1.64929349355739,0.832682665251824
"TG(52:5)",-0.702117355787287,0.505845405981557
"PC(42:10)",-1.89810086230631,0.663540266151471
"PI(36:4)",-1.55405748621184,0.75448733218585
"PC(O-44:6)",-2.18697314854279,1.18708664335714
"TG(52:2)",-2.63210103703318,1.09258863922541
"TG(O-53:2)",-2.26928290369599,1.29670862188134
"TG(52:4)",0.184748205328013,1.12378215940836
"PC(44:12)",-1.60442286856935,0.663540266151471
"PI(36:3)",-0.600494088308157,0.231361898752386
"PC(O-44:5)",-2.29907192566593,1.24565166428898
"TG(52:1)",-3.03615703649439,0.886056647693163
"TG(O-53:1)",-1.55088426253471,0.806875401645538
"PI(36:5)",-0.859957867568511,0.415668775632469
"TG(52:3)",0.563647071432918,1.47886191629596
"PI(36:2)",-2.74972261075851,1.44977164694491
"PC(O-44:4)",-2.31608703295177,1.16494389827988
"TG(52:0)",-1.70540444131801,0.653647025549361
"TG(O-53:0)",-0.927940655914806,0.575118363368933
"PI(36:4)",-0.651580983198542,0.539102157243452
"TG(52:2)",-0.0103894976083154,0.0324520237811379
"TG(O-53:2)",-1.8489993903722,1.21824462534753
"PI(36:1)",-1.86232677817145,2.13786862068696
"PC(O-44:3)",-1.9699863595146,1.08777794346758
"TG(53:6)",-3.07484282054345,1.2298847052129
"PI(36:3)",-0.335902418373756,0.164309428507574
"TG(52:1)",-1.37910429181038,0.595166283380062
"PC(42:6)",-1.83426179459501,1.05998184499234
"CAR(13:1)",1.48876362758866,0.896196279044043
"TG(O-54:5)",-1.34210422247937,0.787812395596042
"TG(52:0)",-1.17936445665346,0.537602002101044
"PC(42:5)",-0.985565870486898,0.540607512240769
"TG(53:4)",-2.29717316303402,1.03151705144606
"TG(O-54:4)",-3.82640078886967,2.33161408331
"TG(53:6)",-2.91772937023119,1.44129142946683
"CAR(13:0)",1.57558365679806,0.863279432843593
"PI(37:5)",-0.855773360711552,0.191114132640188
"PC(44:7)",-2.00564282518086,1.30980391997149
"PC(42:4)",-2.6977133292791,1.3829996588791
"TG(54:10)",2.13583447144063,0.958607314841775
"TG(53:3)",-2.8926916571101,1.09474395125155
"TG(O-54:3)",-3.1048326487837,1.59859945921846
"TG(53:5)",-1.79689971138388,1.20551195334083
"PI(37:4)",-1.32347369855054,0.829738284605043
"PC(42:3)",-1.9913722408244,1.38933983691012
"PC(44:6)",-2.66158819801711,1.39794000867204
"TG(54:9)",1.16908092009225,0.47755576649368
"TG(53:2)",-3.10049881458184,1.22548303427145
"TG(O-54:2)",-2.48926548889752,1.34678748622466
"TG(53:4)",-1.10226723558539,0.739928612014925
"TG(O-54:4)",-3.31771654837941,3.0695604052333
"PI(37:3)",-1.77667961915035,1.40340290437354
"PC(42:2)",-2.28112803181079,1.19654288435159
"PC(44:5)",-2.12651839527668,1.00656376950239
"TG(54:8)",-0.441470071120847,0.159266765388193
"TG(53:1)",-3.09389886540067,0.987162775294828
"TG(O-54:1)",-1.70470323252746,0.835647144215563
"TG(53:3)",-1.9124517891428,1.1518108830086
"TG(O-54:3)",-2.45011066580967,1.5003129173816
"PI(37:2)",-3.97140383841703,1.70996538863748
"PC(44:4)",-2.2423851443942,0.991399828238082
"TG(54:7)",-4.10743629397699,1.66354026615147
"TG(53:0)",-2.0037025648869,1.3585258894959
"TG(O-54:0)",-0.589032567738659,0.280668713016273
"PI(37:4)",-0.208683693162786,0.204119982655925
"TG(54:9)",1.27640899151064,0.575118363368933
"TG(53:2)",-2.29605320555925,1.44129142946683
"TG(O-54:2)",-2.04230709371772,1.18111458540599
"TG(54:6)",-2.74034833871114,1.21968268785985
"TG(54:8)",-0.389758608222639,0.151810883008601
"TG(53:1)",-2.5709117921619,0.863279432843593
"TG(54:5)",-1.67962676321982,0.954677021213343
"TG(54:7)",-2.80104386912335,1.45717457304082
"TG(O-54:0)",-0.473859356988513,0.251037138743839
"PI(38:6)",-1.65528958309149,0.795880017344075
"PC(O-46:8)",-1.91496644123254,0.97061622231479
"TG(54:4)",-1.39063243946738,0.826813731587726
"TG(54:6)",-0.583303457029441,0.769551078621726
"PI(38:5)",0.214738632471047,0.0695604052332999
"PC(O-46:7)",-1.94956428554933,1.12205304837081
"TG(55:10)",0.930753052062453,0.309803919971486
"TG(54:3)",-2.04538923565823,0.928117992693875
"TG(O-55:3)",-1.36468691790225,0.714442690992226
"TG(54:5)",0.149301843317463,0.335358024443874
"PI(38:4)",-0.76578761981137,0.98296666070122
"TG(55:9)",-0.071937474295364,0.0213630516155257
"TG(54:2)",-3.17093347561273,1.09963287134353
"TG(O-55:2)",-1.53108110717542,0.943095148663527
"PI(38:6)",-1.57450028141981,0.730487055782084
"TG(54:4)",0.0657562724610941,0.143271109617117
"DGGA(44:12)",3.08724013970021,1.25258819211358
"PI(38:3)",-1.95156787135539,1.0301183562535
"TG(55:8)",-1.54893947220204,0.581698708680255
"TG(O-56:8)",-1.86997549737459,1.00833099262005
"TG(54:1)",-3.25097323283106,1.01547268665621
"TG(O-55:1)",-1.10588609814503,0.643974142806877
"PI(38:5)",0.214198642475477,0.153662887870195
"TG(54:3)",-0.15528349921097,0.247183568811729
"TG(55:7)",-1.16587749331982,0.530177984021837
"TG(O-56:7)",-1.12584208080301,0.411168274405793
"TG(54:0)",-2.05917675268503,1.23433144524099
"TG(O-55:0)",-0.736462421324696,0.511449283499556
"PI(38:4)",0.230608617218209,1.44733178388781
"TG(54:2)",-1.63444231950833,0.889410289700751
"TG(54:7)",-2.26437650457019,0.492144128304169
"TG(55:6)",-1.61857539148511,0.752026733638193
"TG(O-56:6)",-1.08868462031914,0.346787486224656
"Cer(60:4)",-2.07418931977412,0.869666231504994
"PI(38:3)",-0.838915714696917,1.60730304674033
"TG(55:8)",-1.34772415260562,0.730487055782084
"TG(54:1)",-2.67069475365699,0.978810700930062
"TG(56:12)",1.82609868074993,0.774690718274137
"TG(54:6)",-7.17688082338378,2.72353819582676
"TG(55:5)",-1.52560786840862,1.00568284733036
"TG(O-56:5)",-0.917920115326933,0.412289034981089
"TG(56:11)",1.3680408461632,0.602059991327962
"TG(54:5)",-6.92760139517808,2.51427857351842
"TG(55:4)",-2.15241635331244,0.931814138253838
"TG(O-56:4)",-2.43891354545808,1.23957751657679
"TG(O-56:6)",-0.426508491839865,0.155522824254319
"PI(39:5)",0.670153215636454,0.254925208417942
"PC(44:4)",-2.27869820332436,1.1249387366083
"PC(46:7)",-2.22165043117935,1.43415218132648
"TG(55:3)",-2.47276906578995,1.11861534322943
"TG(O-56:3)",-2.210406923723,1.13076828026902
"PI(39:4)",-1.54026964612791,0.853871964321762
"TG(56:9)",-0.853967016348687,0.42021640338319
"TG(55:2)",-3.53581398313894,1.3045183235098
"TG(O-56:2)",-1.51592613187516,0.906578314837765
"TG(56:11)",1.46943995936937,0.698970004336019
"TG(55:4)",-1.43871469183408,0.950781977329818
"TG(O-56:4)",-1.92825576654766,1.06905096883248
"TG(56:8)",-1.09574077594412,0.415668775632469
"TG(55:1)",-3.54348942355604,1.38615817812393
"TG(O-56:1)",-1.05758881759747,0.586700235918748
"TG(56:10)",-0.980585879843581,0.411168274405793
"TG(55:3)",-1.74621433944464,1.77989191195995
"ST(27:1)",-0.234631926118581,0.171984935776023
"TG(56:7)",-1.02193889709539,0.557520230935551
"TG(55:0)",-1.98030317205169,2.43651891460559
"TG(O-56:0)",-0.291078291933598,0.137868620686963
"TG(56:9)",-0.761624331108976,0.546681659952962
"TG(55:2)",-2.97584049591523,1.18575240426808
"TG(O-56:2)",-1.28082041773021,0.749579997691106
"TG(56:6)",-1.35227230653299,0.712198270069774
"TG(56:8)",-0.22167535190842,0.213958789757446
"PI(40:7)",-0.238108624083296,0.0767559813697235
"TG(56:5)",-1.72802036559823,1.02227639471115
"TG(56:7)",0.146102303242088,0.309803919971486
"PI(40:6)",-1.89689755264956,1
"TG(56:4)",-1.72066167240819,1.01010543628123
"CAR(14:1)",1.99301251094817,1.13667713987954
"TG(56:6)",-0.373607809743774,0.462180904926726
"PI(40:5)",-0.461413795983827,0.413412695328245
"TG(57:10)",-1.17237860181048,0.429457060118102
"TG(54:5)",-2.89529843740436,0.492144128304169
"TG(56:3)",-2.67441822739622,1.18111458540599
"TG(O-57:3)",-1.11429434152112,0.58838029403677
"TG(57:12)",1.00511775625334,0.287350298372789
"TG(56:5)",-1.01925873407156,0.468521082957745
"PI(40:4)",-0.69308814297813,0.735182176990464
"TG(57:9)",-0.973355591328396,0.364516253185088
"TG(54:4)",-1.74854764986165,0.52432881167557
"TG(56:2)",-3.46148192126142,1.33441900898205
"TG(O-57:2)",-0.990447883007569,0.596879478824182
"PI(40:6)",-1.06847444443613,1.32148162095989
"TG(56:4)",-0.915151786343532,2.16941133131486
"TG(57:8)",-1.41813255419569,0.552841968657781
"TG(O-58:8)",-0.642695521889703,0.222573177610689
"TG(56:1)",-4.11027540993604,1.66756154008439
"TG(O-57:1)",-0.816511559583027,0.527243550682788
"TG(56:3)",-1.27115381445376,0.978810700930062
"TG(57:7)",-1.00021639330236,0.494850021680094
"TG(O-58:7)",-1.04972669608156,0.337242168318426
"TG(56:0)",-2.45051410520795,2.52724355068279
"CAR(14:0)",2.17539383407362,1.04383156952464
"TG(56:2)",-2.88432976042709,1.35654732351381
"TG(58:13)",2.32938796240711,1.05207638016827
"TG(57:6)",-1.03841009221541,0.554395796726402
"TG(O-58:6)",-0.483131008132627,0.155522824254319
"TG(56:1)",-3.91845068164999,1.59859945921846
"TG(58:12)",-0.0464188171782887,0.0154726866562074
"TG(56:6)",-7.12604889073817,2.41116827440579
"TG(O-58:5)",-0.152677951606066,0.0624821079826534
"SM(50:2)",-1.5937021900782,0.747146969020107
"TG(58:11)",0.197817569139168,0.0665127121512946
"TG(57:4)",-2.70378729042286,1.56224943717961
"TG(O-58:4)",-1.70688618227441,0.903089986991944
"TG(O-58:6)",0.136058566793501,0.0486624812040823
"TG(58:10)",-0.21856480148486,0.073657553374345
"TG(57:3)",-3.58383544238175,1.51004152057517
"TG(O-58:3)",-1.55948979921458,0.832682665251824
"TG(58:12)",0.00259046425770748,0.000869458712628891
"TG(O-58:5)",0.273373869841222,0.123205023799299
"TG(58:9)",-0.551831835447796,0.230622673923862
"TG(57:2)",-4.36189391049316,1.83863199776503
"TG(O-58:2)",-0.907607240208563,0.512861624522813
"TG(58:11)",0.149280745666083,0.0655015487564323
"TG(58:8)",-0.872092340323185,0.366531544420413
"TG(O-58:1)",-0.587215038066816,0.311580177997289
"TG(58:10)",0.153106568202851,0.0979971086492706
"TG(57:3)",-2.91211679624837,1.39685562737982
"TG(58:7)",-0.362686511379806,0.208309350979882
"TG(58:9)",0.517887176398997,0.552841968657781
"TG(57:2)",-4.04960334628239,1.65560772631489
"TG(O-58:2)",-0.810668421215166,0.530177984021837
"TG(58:6)",-1.40717830559409,0.694648630553376
"TG(58:8)",0.619764185787506,0.605548319173784
"TG(O-58:1)",-0.469213962666512,0.277366077466188
"TG(58:5)",-2.01223018338164,1.03479829897409
"TG(59:11)",-0.498593014444555,0.17979854051436
"TG(58:4)",-2.16573995611643,1.09799710864927
"TG(58:6)",-1.01668648101493,0.732828271596986
"TG(59:10)",-0.92538368039698,0.407823242604133
"TG(58:3)",-2.99131212877292,1.36051351073141
"TG(O-59:3)",-0.878553886136935,0.52432881167557
"TG(58:5)",-0.771816469178564,0.692503962086787
"TG(59:9)",-0.401114470496942,0.150580586203101
"TG(58:2)",-4.15806098591532,1.78781239559604
"TG(O-59:2)",-0.976651724196184,0.571865205971211
